"technology","row_id","Material_Technology","Intensity_Distribution_Value","year","scenario","capacity_new","material_demand"
"utility-scale solar pv",10,"Copper.utility.scale.solar.pv",1732.2828243904,2030,"Ref",15.7102292042552,27214.5602177678
"utility-scale solar pv",57,"Aluminum.utility.scale.solar.pv",20368.9550218158,2025,"IRA",19.262492575562,392356.844879684
"utility-scale solar pv",57,"Aluminum.utility.scale.solar.pv",20368.9550218158,2025,"Ref",16.4847951453173,335778.050858816
"utility-scale solar pv",57,"Aluminum.utility.scale.solar.pv",20368.9550218158,2035,"IRA",32.9474199188788,671104.514412521
"utility-scale solar pv",57,"Aluminum.utility.scale.solar.pv",20368.9550218158,2030,"IRA",35.8866645112497,730973.855312639
"utility-scale solar pv",57,"Aluminum.utility.scale.solar.pv",20368.9550218158,2035,"Ref",15.6108634034203,317976.974515979
"utility-scale solar pv",57,"Aluminum.utility.scale.solar.pv",20368.9550218158,2030,"Ref",15.7102292042552,320000.952043892
"utility-scale solar pv",82,"Aluminum.utility.scale.solar.pv",23690.7637036576,2025,"IRA",19.262492575562,456343.159951098
"utility-scale solar pv",82,"Aluminum.utility.scale.solar.pv",23690.7637036576,2025,"Ref",16.4847951453173,390537.386490913
"utility-scale solar pv",82,"Aluminum.utility.scale.solar.pv",23690.7637036576,2035,"IRA",32.9474199188788,780549.539943338
"utility-scale solar pv",82,"Aluminum.utility.scale.solar.pv",23690.7637036576,2030,"IRA",35.8866645112497,850182.48904845
"utility-scale solar pv",82,"Aluminum.utility.scale.solar.pv",23690.7637036576,2035,"Ref",15.6108634034203,369833.276100506
"utility-scale solar pv",82,"Aluminum.utility.scale.solar.pv",23690.7637036576,2030,"Ref",15.7102292042552,372187.32780831
"utility-scale solar pv",96,"Steel.utility.scale.solar.pv",55935.4374424716,2025,"IRA",19.262492575562,1077455.94844642
"utility-scale solar pv",96,"Steel.utility.scale.solar.pv",55935.4374424716,2025,"Ref",16.4847951453173,922084.227602855
"utility-scale solar pv",96,"Steel.utility.scale.solar.pv",55935.4374424716,2035,"IRA",32.9474199188788,1842928.34576329
"utility-scale solar pv",96,"Steel.utility.scale.solar.pv",55935.4374424716,2030,"IRA",35.8866645112497,2007336.27778797
"utility-scale solar pv",96,"Steel.utility.scale.solar.pv",55935.4374424716,2035,"Ref",15.6108634034203,873200.473324985
"utility-scale solar pv",96,"Steel.utility.scale.solar.pv",55935.4374424716,2030,"Ref",15.7102292042552,878758.542861507
"utility-scale solar pv",21,"Steel.utility.scale.solar.pv",55964.4885556106,2025,"IRA",19.262492575562,1078015.54529757
"utility-scale solar pv",21,"Steel.utility.scale.solar.pv",55964.4885556106,2025,"Ref",16.4847951453173,922563.129251695
"utility-scale solar pv",21,"Steel.utility.scale.solar.pv",55964.4885556106,2035,"IRA",32.9474199188788,1843885.50498699
"utility-scale solar pv",21,"Steel.utility.scale.solar.pv",55964.4885556106,2030,"IRA",35.8866645112497,2008378.82533887
"utility-scale solar pv",21,"Steel.utility.scale.solar.pv",55964.4885556106,2035,"Ref",15.6108634034203,873653.986283916
"utility-scale solar pv",21,"Steel.utility.scale.solar.pv",55964.4885556106,2030,"Ref",15.7102292042552,879214.94250756
"utility-scale solar pv",35,"Silver.utility.scale.solar.pv",96.9607920320788,2025,"IRA",19.262492575562,1867.70653663853
"utility-scale solar pv",35,"Silver.utility.scale.solar.pv",96.9607920320788,2025,"Ref",16.4847951453173,1598.37879377653
"utility-scale solar pv",35,"Silver.utility.scale.solar.pv",96.9607920320788,2035,"IRA",32.9474199188788,3194.60793074798
"utility-scale solar pv",35,"Silver.utility.scale.solar.pv",96.9607920320788,2030,"IRA",35.8866645112497,3479.59941440026
"utility-scale solar pv",35,"Silver.utility.scale.solar.pv",96.9607920320788,2035,"Ref",15.6108634034203,1513.64167990023
"utility-scale solar pv",35,"Silver.utility.scale.solar.pv",96.9607920320788,2030,"Ref",15.7102292042552,1523.27626665008
"utility-scale solar pv",50,"Aluminum.utility.scale.solar.pv",29231.9916788795,2025,"IRA",19.262492575562,563081.022683306
"utility-scale solar pv",50,"Aluminum.utility.scale.solar.pv",29231.9916788795,2025,"Ref",16.4847951453173,481883.394515948
"utility-scale solar pv",50,"Aluminum.utility.scale.solar.pv",29231.9916788795,2035,"IRA",32.9474199188788,963118.704909212
"utility-scale solar pv",50,"Aluminum.utility.scale.solar.pv",29231.9916788795,2030,"IRA",35.8866645112497,1049038.67837559
"utility-scale solar pv",50,"Aluminum.utility.scale.solar.pv",29231.9916788795,2035,"Ref",15.6108634034203,456336.629108906
"utility-scale solar pv",50,"Aluminum.utility.scale.solar.pv",29231.9916788795,2030,"Ref",15.7102292042552,459241.289372077
"utility-scale solar pv",42,"Nickel.utility.scale.solar.pv",1.16734681489189,2025,"IRA",19.262492575562,22.4860093549611
"utility-scale solar pv",42,"Nickel.utility.scale.solar.pv",1.16734681489189,2025,"Ref",16.4847951453173,19.2434731070315
"utility-scale solar pv",42,"Nickel.utility.scale.solar.pv",1.16734681489189,2035,"IRA",32.9474199188788,38.4610657012089
"utility-scale solar pv",42,"Nickel.utility.scale.solar.pv",1.16734681489189,2030,"IRA",35.8866645112497,41.8921835143013
"utility-scale solar pv",42,"Nickel.utility.scale.solar.pv",1.16734681489189,2035,"Ref",15.6108634034203,18.2232916716951
"utility-scale solar pv",42,"Nickel.utility.scale.solar.pv",1.16734681489189,2030,"Ref",15.7102292042552,18.3392860228089
"utility-scale solar pv",39,"Steel.utility.scale.solar.pv",55944.1850941993,2025,"IRA",19.262492575562,1077624.45002288
"utility-scale solar pv",39,"Steel.utility.scale.solar.pv",55944.1850941993,2025,"Ref",16.4847951453173,922228.430849588
"utility-scale solar pv",39,"Steel.utility.scale.solar.pv",55944.1850941993,2035,"IRA",32.9474199188788,1843216.55831806
"utility-scale solar pv",39,"Steel.utility.scale.solar.pv",55944.1850941993,2030,"IRA",35.8866645112497,2007650.20183079
"utility-scale solar pv",39,"Steel.utility.scale.solar.pv",55944.1850941993,2035,"Ref",15.6108634034203,873337.031721207
"utility-scale solar pv",39,"Steel.utility.scale.solar.pv",55944.1850941993,2030,"Ref",15.7102292042552,878895.970475148
"utility-scale solar pv",57,"Cement.utility.scale.solar.pv",7657.21351924697,2025,"IRA",19.262492575562,147497.018563988
"utility-scale solar pv",57,"Cement.utility.scale.solar.pv",7657.21351924697,2025,"Ref",16.4847951453173,126227.59624874
"utility-scale solar pv",57,"Cement.utility.scale.solar.pv",7657.21351924697,2035,"IRA",32.9474199188788,252285.429227146
"utility-scale solar pv",57,"Cement.utility.scale.solar.pv",7657.21351924697,2030,"IRA",35.8866645112497,274791.852656221
"utility-scale solar pv",57,"Cement.utility.scale.solar.pv",7657.21351924697,2035,"Ref",15.6108634034203,119535.714299788
"utility-scale solar pv",57,"Cement.utility.scale.solar.pv",7657.21351924697,2030,"Ref",15.7102292042552,120296.579453291
"utility-scale solar pv",3,"Silver.utility.scale.solar.pv",28.9302517559766,2025,"IRA",19.262492575562,557.268759658639
"utility-scale solar pv",3,"Silver.utility.scale.solar.pv",28.9302517559766,2025,"Ref",16.4847951453173,476.909273699731
"utility-scale solar pv",3,"Silver.utility.scale.solar.pv",28.9302517559766,2035,"IRA",32.9474199188788,953.177152963042
"utility-scale solar pv",3,"Silver.utility.scale.solar.pv",28.9302517559766,2030,"IRA",35.8866645112497,1038.21023899273
"utility-scale solar pv",3,"Silver.utility.scale.solar.pv",28.9302517559766,2035,"Ref",15.6108634034203,451.626208389111
"utility-scale solar pv",3,"Silver.utility.scale.solar.pv",28.9302517559766,2030,"Ref",15.7102292042552,454.500886023199
"utility-scale solar pv",53,"Silver.utility.scale.solar.pv",8.26142904725551,2025,"IRA",19.262492575562,159.135715686291
"utility-scale solar pv",53,"Silver.utility.scale.solar.pv",8.26142904725551,2025,"Ref",16.4847951453173,136.187965451581
"utility-scale solar pv",53,"Silver.utility.scale.solar.pv",8.26142904725551,2035,"IRA",32.9474199188788,272.19277194995
"utility-scale solar pv",53,"Silver.utility.scale.solar.pv",8.26142904725551,2030,"IRA",35.8866645112497,296.475132602352
"utility-scale solar pv",53,"Silver.utility.scale.solar.pv",8.26142904725551,2035,"Ref",15.6108634034203,128.968040373754
"utility-scale solar pv",53,"Silver.utility.scale.solar.pv",8.26142904725551,2030,"Ref",15.7102292042552,129.788943887076
"utility-scale solar pv",18,"Aluminum.utility.scale.solar.pv",26054.3634383207,2025,"IRA",19.262492575562,501871.982291646
"utility-scale solar pv",18,"Aluminum.utility.scale.solar.pv",26054.3634383207,2025,"Ref",16.4847951453173,429500.843922361
"utility-scale solar pv",18,"Aluminum.utility.scale.solar.pv",26054.3634383207,2035,"IRA",32.9474199188788,858424.052921435
"utility-scale solar pv",18,"Aluminum.utility.scale.solar.pv",26054.3634383207,2030,"IRA",35.8866645112497,935004.199765185
"utility-scale solar pv",18,"Aluminum.utility.scale.solar.pv",26054.3634383207,2035,"Ref",15.6108634034203,406731.108698692
"utility-scale solar pv",18,"Aluminum.utility.scale.solar.pv",26054.3634383207,2030,"Ref",15.7102292042552,409320.021386985
"utility-scale solar pv",25,"Cement.utility.scale.solar.pv",7304.72096332892,2025,"IRA",19.262492575562,140707.133322675
"utility-scale solar pv",25,"Cement.utility.scale.solar.pv",7304.72096332892,2025,"Ref",16.4847951453173,120416.828674182
"utility-scale solar pv",25,"Cement.utility.scale.solar.pv",7304.72096332892,2035,"IRA",32.9474199188788,240671.708969035
"utility-scale solar pv",25,"Cement.utility.scale.solar.pv",7304.72096332892,2030,"IRA",35.8866645112497,262142.070559278
"utility-scale solar pv",25,"Cement.utility.scale.solar.pv",7304.72096332892,2035,"Ref",15.6108634034203,114033.001158629
"utility-scale solar pv",25,"Cement.utility.scale.solar.pv",7304.72096332892,2030,"Ref",15.7102292042552,114758.840607025
"utility-scale solar pv",64,"Copper.utility.scale.solar.pv",1448.94950707742,2025,"IRA",19.262492575562,27910.379122443
"utility-scale solar pv",64,"Copper.utility.scale.solar.pv",1448.94950707742,2025,"Ref",16.4847951453173,23885.6358000798
"utility-scale solar pv",64,"Copper.utility.scale.solar.pv",1448.94950707742,2035,"IRA",32.9474199188788,47739.1478509322
"utility-scale solar pv",64,"Copper.utility.scale.solar.pv",1448.94950707742,2030,"IRA",35.8866645112497,51997.964854228
"utility-scale solar pv",64,"Copper.utility.scale.solar.pv",1448.94950707742,2035,"Ref",15.6108634034203,22619.3528334388
"utility-scale solar pv",64,"Copper.utility.scale.solar.pv",1448.94950707742,2030,"Ref",15.7102292042552,22763.3288615789
"utility-scale solar pv",46,"Silver.utility.scale.solar.pv",1.20071049641831,2025,"IRA",19.262492575562,23.128677022657
"utility-scale solar pv",46,"Silver.utility.scale.solar.pv",1.20071049641831,2025,"Ref",16.4847951453173,19.793466562288
"utility-scale solar pv",46,"Silver.utility.scale.solar.pv",1.20071049641831,2035,"IRA",32.9474199188788,39.5603129264994
"utility-scale solar pv",46,"Silver.utility.scale.solar.pv",1.20071049641831,2030,"IRA",35.8866645112497,43.0894947600999
"utility-scale solar pv",46,"Silver.utility.scale.solar.pv",1.20071049641831,2035,"Ref",15.6108634034203,18.7441275466392
"utility-scale solar pv",46,"Silver.utility.scale.solar.pv",1.20071049641831,2030,"Ref",15.7102292042552,18.8634371066867
"utility-scale solar pv",36,"Aluminum.utility.scale.solar.pv",13459.7407940242,2025,"IRA",19.262492575562,259268.157113879
"utility-scale solar pv",36,"Aluminum.utility.scale.solar.pv",13459.7407940242,2025,"Ref",16.4847951453173,221881.069698559
"utility-scale solar pv",36,"Aluminum.utility.scale.solar.pv",13459.7407940242,2035,"IRA",32.9474199188788,443463.731939977
"utility-scale solar pv",36,"Aluminum.utility.scale.solar.pv",13459.7407940242,2030,"IRA",35.8866645112497,483025.202283527
"utility-scale solar pv",36,"Aluminum.utility.scale.solar.pv",13459.7407940242,2035,"Ref",15.6108634034203,210118.174980955
"utility-scale solar pv",36,"Aluminum.utility.scale.solar.pv",13459.7407940242,2030,"Ref",15.7102292042552,211455.612903983
"utility-scale solar pv",86,"Aluminum.utility.scale.solar.pv",15700.2806595869,2025,"IRA",19.262492575562,302426.539639533
"utility-scale solar pv",86,"Aluminum.utility.scale.solar.pv",15700.2806595869,2025,"Ref",16.4847951453173,258815.910397278
"utility-scale solar pv",86,"Aluminum.utility.scale.solar.pv",15700.2806595869,2035,"IRA",32.9474199188788,517283.739735663
"utility-scale solar pv",86,"Aluminum.utility.scale.solar.pv",15700.2806595869,2030,"IRA",35.8866645112497,563430.704763059
"utility-scale solar pv",86,"Aluminum.utility.scale.solar.pv",15700.2806595869,2035,"Ref",15.6108634034203,245094.936772173
"utility-scale solar pv",86,"Aluminum.utility.scale.solar.pv",15700.2806595869,2030,"Ref",15.7102292042552,246655.007733246
"utility-scale solar pv",43,"Cement.utility.scale.solar.pv",8911.78657331758,2025,"IRA",19.262492575562,171663.222703523
"utility-scale solar pv",43,"Cement.utility.scale.solar.pv",8911.78657331758,2025,"Ref",16.4847951453173,146908.97603993
"utility-scale solar pv",43,"Cement.utility.scale.solar.pv",8911.78657331758,2035,"IRA",32.9474199188788,293620.37445852
"utility-scale solar pv",43,"Cement.utility.scale.solar.pv",8911.78657331758,2030,"IRA",35.8866645112497,319814.294952508
"utility-scale solar pv",43,"Cement.utility.scale.solar.pv",8911.78657331758,2035,"Ref",15.6108634034203,139120.682876496
"utility-scale solar pv",43,"Cement.utility.scale.solar.pv",8911.78657331758,2030,"Ref",15.7102292042552,140006.209686223
"utility-scale solar pv",7,"Copper.utility.scale.solar.pv",144.936602003204,2025,"IRA",19.262492575562,2791.8402200139
"utility-scale solar pv",7,"Copper.utility.scale.solar.pv",144.936602003204,2025,"Ref",16.4847951453173,2389.2501930812
"utility-scale solar pv",7,"Copper.utility.scale.solar.pv",144.936602003204,2035,"IRA",32.9474199188788,4775.28708781497
"utility-scale solar pv",7,"Copper.utility.scale.solar.pv",144.936602003204,2030,"IRA",35.8866645112497,5201.2912114895
"utility-scale solar pv",7,"Copper.utility.scale.solar.pv",144.936602003204,2035,"Ref",15.6108634034203,2262.58549602791
"utility-scale solar pv",7,"Copper.utility.scale.solar.pv",144.936602003204,2030,"Ref",15.7102292042552,2276.98723755625
"utility-scale solar pv",4,"Aluminum.utility.scale.solar.pv",21424.8359173581,2025,"IRA",19.262492575562,412695.742790744
"utility-scale solar pv",4,"Aluminum.utility.scale.solar.pv",21424.8359173581,2025,"Ref",16.4847951453173,353184.031119684
"utility-scale solar pv",4,"Aluminum.utility.scale.solar.pv",21424.8359173581,2035,"IRA",32.9474199188788,705893.065662273
"utility-scale solar pv",4,"Aluminum.utility.scale.solar.pv",21424.8359173581,2030,"IRA",35.8866645112497,768865.898774802
"utility-scale solar pv",4,"Aluminum.utility.scale.solar.pv",21424.8359173581,2035,"Ref",15.6108634034203,334460.18694657
"utility-scale solar pv",4,"Aluminum.utility.scale.solar.pv",21424.8359173581,2030,"Ref",15.7102292042552,336589.082925255
"utility-scale solar pv",79,"Aluminum.utility.scale.solar.pv",25116.9331345389,2025,"IRA",19.262492575562,483814.738024942
"utility-scale solar pv",79,"Aluminum.utility.scale.solar.pv",25116.9331345389,2025,"Ref",16.4847951453173,414047.497401506
"utility-scale solar pv",79,"Aluminum.utility.scale.solar.pv",25116.9331345389,2035,"IRA",32.9474199188788,827538.143058053
"utility-scale solar pv",79,"Aluminum.utility.scale.solar.pv",25116.9331345389,2030,"IRA",35.8866645112497,901362.952950688
"utility-scale solar pv",79,"Aluminum.utility.scale.solar.pv",25116.9331345389,2035,"Ref",15.6108634034203,392097.012276128
"utility-scale solar pv",79,"Aluminum.utility.scale.solar.pv",25116.9331345389,2030,"Ref",15.7102292042552,394592.776451558
"utility-scale solar pv",86,"Cement.utility.scale.solar.pv",8258.57218475975,2025,"IRA",19.262492575562,159080.685393678
"utility-scale solar pv",86,"Cement.utility.scale.solar.pv",8258.57218475975,2025,"Ref",16.4847951453173,136140.87065858
"utility-scale solar pv",86,"Cement.utility.scale.solar.pv",8258.57218475975,2035,"IRA",32.9474199188788,272098.645701652
"utility-scale solar pv",86,"Cement.utility.scale.solar.pv",8258.57218475975,2030,"IRA",35.8866645112497,296372.609336412
"utility-scale solar pv",86,"Cement.utility.scale.solar.pv",8258.57218475975,2035,"Ref",15.6108634034203,128923.442283571
"utility-scale solar pv",86,"Cement.utility.scale.solar.pv",8258.57218475975,2030,"Ref",15.7102292042552,129744.061922462
"utility-scale solar pv",43,"Steel.utility.scale.solar.pv",55968.2532531985,2025,"IRA",19.262492575562,1078088.06275691
"utility-scale solar pv",43,"Steel.utility.scale.solar.pv",55968.2532531985,2025,"Ref",16.4847951453173,922625.189520216
"utility-scale solar pv",43,"Steel.utility.scale.solar.pv",55968.2532531985,2035,"IRA",32.9474199188788,1844009.54205929
"utility-scale solar pv",43,"Steel.utility.scale.solar.pv",55968.2532531985,2030,"IRA",35.8866645112497,2008513.92777819
"utility-scale solar pv",43,"Steel.utility.scale.solar.pv",55968.2532531985,2035,"Ref",15.6108634034203,873712.756463716
"utility-scale solar pv",43,"Steel.utility.scale.solar.pv",55968.2532531985,2030,"Ref",15.7102292042552,879274.08676955
"utility-scale solar pv",61,"Cement.utility.scale.solar.pv",7673.92255945655,2025,"IRA",19.262492575562,147818.876326969
"utility-scale solar pv",61,"Cement.utility.scale.solar.pv",7673.92255945655,2025,"Ref",16.4847951453173,126503.04135367
"utility-scale solar pv",61,"Cement.utility.scale.solar.pv",7673.92255945655,2035,"IRA",32.9474199188788,252835.948991372
"utility-scale solar pv",61,"Cement.utility.scale.solar.pv",7673.92255945655,2030,"IRA",35.8866645112497,275391.484376528
"utility-scale solar pv",61,"Cement.utility.scale.solar.pv",7673.92255945655,2035,"Ref",15.6108634034203,119796.556844102
"utility-scale solar pv",61,"Cement.utility.scale.solar.pv",7673.92255945655,2030,"Ref",15.7102292042552,120559.082304767
"utility-scale solar pv",47,"Aluminum.utility.scale.solar.pv",17392.7946844632,2025,"IRA",19.262492575562,335028.578477747
"utility-scale solar pv",47,"Aluminum.utility.scale.solar.pv",17392.7946844632,2025,"Ref",16.4847951453173,286716.65737794
"utility-scale solar pv",47,"Aluminum.utility.scale.solar.pv",17392.7946844632,2035,"IRA",32.9474199188788,573047.710031853
"utility-scale solar pv",47,"Aluminum.utility.scale.solar.pv",17392.7946844632,2030,"IRA",35.8866645112497,624169.387754379
"utility-scale solar pv",47,"Aluminum.utility.scale.solar.pv",17392.7946844632,2035,"Ref",15.6108634034203,271516.54202289
"utility-scale solar pv",47,"Aluminum.utility.scale.solar.pv",17392.7946844632,2030,"Ref",15.7102292042552,273244.790995469
"utility-scale solar pv",39,"Nickel.utility.scale.solar.pv",1.07700026139074,2025,"IRA",19.262492575562,20.7457095389175
"utility-scale solar pv",39,"Nickel.utility.scale.solar.pv",1.07700026139074,2025,"Ref",16.4847951453173,17.7541286804796
"utility-scale solar pv",39,"Nickel.utility.scale.solar.pv",1.07700026139074,2035,"IRA",32.9474199188788,35.4843798647831
"utility-scale solar pv",39,"Nickel.utility.scale.solar.pv",1.07700026139074,2030,"IRA",35.8866645112497,38.6499470590579
"utility-scale solar pv",39,"Nickel.utility.scale.solar.pv",1.07700026139074,2035,"Ref",15.6108634034203,16.8129039660189
"utility-scale solar pv",39,"Nickel.utility.scale.solar.pv",1.07700026139074,2030,"Ref",15.7102292042552,16.9199209594913
"utility-scale solar pv",36,"Steel.utility.scale.solar.pv",55970.6913984196,2025,"IRA",19.262492575562,1078135.02751113
"utility-scale solar pv",36,"Steel.utility.scale.solar.pv",55970.6913984196,2025,"Ref",16.4847951453173,922665.38184472
"utility-scale solar pv",36,"Steel.utility.scale.solar.pv",55970.6913984196,2035,"IRA",32.9474199188788,1844089.87265371
"utility-scale solar pv",36,"Steel.utility.scale.solar.pv",55970.6913984196,2030,"IRA",35.8866645112497,2008601.42467777
"utility-scale solar pv",36,"Steel.utility.scale.solar.pv",55970.6913984196,2035,"Ref",15.6108634034203,873750.818015719
"utility-scale solar pv",36,"Steel.utility.scale.solar.pv",55970.6913984196,2030,"Ref",15.7102292042552,879312.390589806
"utility-scale solar pv",11,"Steel.utility.scale.solar.pv",55929.9620539465,2025,"IRA",19.262492575562,1077350.47881561
"utility-scale solar pv",11,"Steel.utility.scale.solar.pv",55929.9620539465,2025,"Ref",16.4847951453173,921993.966944679
"utility-scale solar pv",11,"Steel.utility.scale.solar.pv",55929.9620539465,2035,"IRA",32.9474199188788,1842747.94583833
"utility-scale solar pv",11,"Steel.utility.scale.solar.pv",55929.9620539465,2030,"IRA",35.8866645112497,2007139.78435691
"utility-scale solar pv",11,"Steel.utility.scale.solar.pv",55929.9620539465,2035,"Ref",15.6108634034203,873114.99778264
"utility-scale solar pv",11,"Steel.utility.scale.solar.pv",55929.9620539465,2030,"Ref",15.7102292042552,878672.523252796
"utility-scale solar pv",75,"Silicon.utility.scale.solar.pv",4164.31460331954,2025,"IRA",19.262492575562,80215.079128747
"utility-scale solar pv",75,"Silicon.utility.scale.solar.pv",4164.31460331954,2025,"Ref",16.4847951453173,68647.8731563758
"utility-scale solar pv",75,"Silicon.utility.scale.solar.pv",4164.31460331954,2035,"IRA",32.9474199188788,137203.421909888
"utility-scale solar pv",75,"Silicon.utility.scale.solar.pv",4164.31460331954,2030,"IRA",35.8866645112497,149443.361088626
"utility-scale solar pv",75,"Silicon.utility.scale.solar.pv",4164.31460331954,2035,"Ref",15.6108634034203,65008.5464412897
"utility-scale solar pv",75,"Silicon.utility.scale.solar.pv",4164.31460331954,2030,"Ref",15.7102292042552,65422.336896777
"utility-scale solar pv",50,"Silver.utility.scale.solar.pv",48.2495065489744,2025,"IRA",19.262492575562,929.40576167415
"utility-scale solar pv",50,"Silver.utility.scale.solar.pv",48.2495065489744,2025,"Ref",16.4847951453173,795.383231322489
"utility-scale solar pv",50,"Silver.utility.scale.solar.pv",48.2495065489744,2035,"IRA",32.9474199188788,1589.69675314775
"utility-scale solar pv",50,"Silver.utility.scale.solar.pv",48.2495065489744,2030,"IRA",35.8866645112497,1731.51385435639
"utility-scale solar pv",50,"Silver.utility.scale.solar.pv",48.2495065489744,2035,"Ref",15.6108634034203,753.216456018473
"utility-scale solar pv",50,"Silver.utility.scale.solar.pv",48.2495065489744,2030,"Ref",15.7102292042552,758.0108068766
"utility-scale solar pv",7,"Nickel.utility.scale.solar.pv",1.09069141033092,2025,"IRA",19.262492575562,21.0094351937286
"utility-scale solar pv",7,"Nickel.utility.scale.solar.pv",1.09069141033092,2025,"Ref",16.4847951453173,17.9798244660624
"utility-scale solar pv",7,"Nickel.utility.scale.solar.pv",1.09069141033092,2035,"IRA",32.9474199188788,35.935467898087
"utility-scale solar pv",7,"Nickel.utility.scale.solar.pv",1.09069141033092,2030,"IRA",35.8866645112497,39.1412767278475
"utility-scale solar pv",7,"Nickel.utility.scale.solar.pv",1.09069141033092,2035,"Ref",15.6108634034203,17.0266346219598
"utility-scale solar pv",7,"Nickel.utility.scale.solar.pv",1.09069141033092,2030,"Ref",15.7102292042552,17.1350120474111
"utility-scale solar pv",90,"Aluminum.utility.scale.solar.pv",20049.1603470504,2025,"IRA",19.262492575562,386196.802331311
"utility-scale solar pv",90,"Aluminum.utility.scale.solar.pv",20049.1603470504,2025,"Ref",16.4847951453173,330506.301156745
"utility-scale solar pv",90,"Aluminum.utility.scale.solar.pv",20049.1603470504,2035,"IRA",32.9474199188788,660568.104975204
"utility-scale solar pv",90,"Aluminum.utility.scale.solar.pv",20049.1603470504,2030,"IRA",35.8866645112497,719497.491106849
"utility-scale solar pv",90,"Aluminum.utility.scale.solar.pv",20049.1603470504,2035,"Ref",15.6108634034203,312984.703531075
"utility-scale solar pv",90,"Aluminum.utility.scale.solar.pv",20049.1603470504,2030,"Ref",15.7102292042552,314976.904405027
"utility-scale solar pv",86,"Copper.utility.scale.solar.pv",2655.32738059962,2025,"IRA",19.262492575562,51148.2239544867
"utility-scale solar pv",86,"Copper.utility.scale.solar.pv",2655.32738059962,2025,"Ref",16.4847951453173,43772.5279129367
"utility-scale solar pv",86,"Copper.utility.scale.solar.pv",2655.32738059962,2035,"IRA",32.9474199188788,87486.1862307122
"utility-scale solar pv",86,"Copper.utility.scale.solar.pv",2655.32738059962,2030,"IRA",35.8866645112497,95290.842875114
"utility-scale solar pv",86,"Copper.utility.scale.solar.pv",2655.32738059962,2035,"Ref",15.6108634034203,41451.9530299025
"utility-scale solar pv",86,"Copper.utility.scale.solar.pv",2655.32738059962,2030,"Ref",15.7102292042552,41715.8017615546
"utility-scale solar pv",11,"Copper.utility.scale.solar.pv",3654.84452876945,2025,"IRA",19.262492575562,70401.4156002549
"utility-scale solar pv",11,"Copper.utility.scale.solar.pv",3654.84452876945,2025,"Ref",16.4847951453173,60249.3633447481
"utility-scale solar pv",11,"Copper.utility.scale.solar.pv",3654.84452876945,2035,"IRA",32.9474199188788,120417.697427584
"utility-scale solar pv",11,"Copper.utility.scale.solar.pv",3654.84452876945,2030,"IRA",35.8866645112497,131160.179444726
"utility-scale solar pv",11,"Copper.utility.scale.solar.pv",3654.84452876945,2035,"Ref",15.6108634034203,57055.2786993579
"utility-scale solar pv",11,"Copper.utility.scale.solar.pv",3654.84452876945,2030,"Ref",15.7102292042552,57418.4452528861
"utility-scale solar pv",58,"Aluminum.utility.scale.solar.pv",19328.36030913,2025,"IRA",19.262492575562,372312.396952403
"utility-scale solar pv",58,"Aluminum.utility.scale.solar.pv",19328.36030913,2025,"Ref",16.4847951453173,318624.060190889
"utility-scale solar pv",58,"Aluminum.utility.scale.solar.pv",19328.36030913,2035,"IRA",32.9474199188788,636819.603448295
"utility-scale solar pv",58,"Aluminum.utility.scale.solar.pv",19328.36030913,2030,"IRA",35.8866645112497,693630.381966301
"utility-scale solar pv",58,"Aluminum.utility.scale.solar.pv",19328.36030913,2035,"Ref",15.6108634034203,301732.392597918
"utility-scale solar pv",58,"Aluminum.utility.scale.solar.pv",19328.36030913,2030,"Ref",15.7102292042552,303652.970598861
"utility-scale solar pv",83,"Aluminum.utility.scale.solar.pv",17840.9925344074,2025,"IRA",19.262492575562,343661.98623468
"utility-scale solar pv",83,"Aluminum.utility.scale.solar.pv",17840.9925344074,2025,"Ref",16.4847951453173,294105.107118841
"utility-scale solar pv",83,"Aluminum.utility.scale.solar.pv",17840.9925344074,2035,"IRA",32.9474199188788,587814.672800703
"utility-scale solar pv",83,"Aluminum.utility.scale.solar.pv",17840.9925344074,2030,"IRA",35.8866645112497,640253.713629989
"utility-scale solar pv",83,"Aluminum.utility.scale.solar.pv",17840.9925344074,2035,"Ref",15.6108634034203,278513.297436075
"utility-scale solar pv",83,"Aluminum.utility.scale.solar.pv",17840.9925344074,2030,"Ref",15.7102292042552,280286.081946946
"utility-scale solar pv",97,"Steel.utility.scale.solar.pv",55973.1216285809,2025,"IRA",19.262492575562,1078181.83980157
"utility-scale solar pv",97,"Steel.utility.scale.solar.pv",55973.1216285809,2025,"Ref",16.4847951453173,922705.443691086
"utility-scale solar pv",97,"Steel.utility.scale.solar.pv",55973.1216285809,2035,"IRA",32.9474199188788,1844169.94246733
"utility-scale solar pv",97,"Steel.utility.scale.solar.pv",55973.1216285809,2030,"IRA",35.8866645112497,2008688.63753226
"utility-scale solar pv",97,"Steel.utility.scale.solar.pv",55973.1216285809,2035,"Ref",15.6108634034203,873788.756006807
"utility-scale solar pv",97,"Steel.utility.scale.solar.pv",55973.1216285809,2030,"Ref",15.7102292042552,879350.570062661
"utility-scale solar pv",22,"Steel.utility.scale.solar.pv",55970.6423299735,2025,"IRA",19.262492575562,1078134.08233055
"utility-scale solar pv",22,"Steel.utility.scale.solar.pv",55970.6423299735,2025,"Ref",16.4847951453173,922664.572961438
